movie_id,title,genres,release_year,clean_title,genre_Action,genre_Adventure,genre_Animation,genre_Children's,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,genre_list
3310,"Kid, The (1921)",Action,1921,"Kid, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
3311,"Man from Laramie, The (1955)",Western,1955,"Man from Laramie, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Western']
3312,"McCullochs, The (1975)",Drama,1975,"McCullochs, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3313,Class Reunion (1982),Comedy,1982,Class Reunion,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3314,"Big Trees, The (1952)",Action|Drama,1952,"Big Trees, The",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3315,Happy Go Lovely (1951),Musical,1951,Happy Go Lovely,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['Musical']
3316,Reindeer Games (2000),Action|Thriller,2000,Reindeer Games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
3317,Wonder Boys (2000),Comedy|Drama,2000,Wonder Boys,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3318,Deterrence (1998),Thriller,1998,Deterrence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
3319,Judy Berlin (1999),Drama,1999,Judy Berlin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,1999,Mifune (Mifunes sidste sang),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
3321,"Waiting Game, The (2000)",Comedy,2000,"Waiting Game, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3322,3 Strikes (2000),Comedy,2000,3 Strikes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3323,Chain of Fools (2000),Comedy|Crime,2000,Chain of Fools,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime']"
3324,Drowning Mona (2000),Comedy,2000,Drowning Mona,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3325,"Next Best Thing, The (2000)",Comedy|Drama,2000,"Next Best Thing, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,2000,What Planet Are You From?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Comedy', 'Sci-Fi']"
3327,Beyond the Mat (2000),Documentary,2000,Beyond the Mat,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999,Ghost Dog: The Way of the Samurai,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
3329,"Year My Voice Broke, The (1987)",Drama,1987,"Year My Voice Broke, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3330,Splendor in the Grass (1961),Drama,1961,Splendor in the Grass,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3331,My Tutor (1983),Drama,1983,My Tutor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3332,"Legend of Lobo, The (1962)",Adventure|Children's,1962,"Legend of Lobo, The",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Adventure', ""Children's""]"
3333,"Killing of Sister George, The (1968)",Drama,1968,"Killing of Sister George, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1948,Key Largo,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
3335,Jail Bait (1954),Crime|Drama,1954,Jail Bait,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
3336,It Happened Here (1961),Drama,1961,It Happened Here,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,1967,I'll Never Forget What's 'is Name,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3338,For All Mankind (1989),Documentary,1989,For All Mankind,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
3339,Cross of Iron (1977),War,1977,Cross of Iron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['War']
3340,Bride of the Monster (1956),Horror|Sci-Fi,1956,Bride of the Monster,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
3341,Born Yesterday (1950),Comedy,1950,Born Yesterday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3342,Birdy (1984),Drama|War,1984,Birdy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
3343,And God Created Woman (1988),Comedy|Drama|Romance,1988,And God Created Woman,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
3344,Blood Feast (1963),Horror,1963,Blood Feast,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,1967,"Charlie, the Lonesome Cougar",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Adventure', ""Children's""]"
3346,Color Me Blood Red (1965),Horror,1965,Color Me Blood Red,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
3347,Never Cry Wolf (1983),Drama,1983,Never Cry Wolf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3348,"Night Visitor, The (1970)",Crime|Thriller,1970,"Night Visitor, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']"
3349,"Perils of Pauline, The (1947)",Comedy,1947,"Perils of Pauline, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3350,"Raisin in the Sun, A (1961)",Drama,1961,"Raisin in the Sun, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3351,Two Thousand Maniacs! (1964),Horror,1964,Two Thousand Maniacs!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
3352,Brown's Requiem (1998),Drama,1998,Brown's Requiem,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3353,"Closer You Get, The (2000)",Comedy|Romance,2000,"Closer You Get, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
3354,Mission to Mars (2000),Sci-Fi,2000,Mission to Mars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Sci-Fi']
3355,"Ninth Gate, The (2000)",Thriller,2000,"Ninth Gate, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
3356,Condo Painting (2000),Documentary,2000,Condo Painting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
3357,East-West (Est-ouest) (1999),Drama|Romance,1999,East-West (Est-ouest),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
3358,Defending Your Life (1991),Comedy|Romance,1991,Defending Your Life,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
3359,Breaking Away (1979),Drama,1979,Breaking Away,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3360,Hoosiers (1986),Drama,1986,Hoosiers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3361,Bull Durham (1988),Comedy,1988,Bull Durham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,1975,Dog Day Afternoon,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime', 'Drama']"
3363,American Graffiti (1973),Comedy|Drama,1973,American Graffiti,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,1950,"Asphalt Jungle, The",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Crime', 'Film-Noir']"
3365,"Searchers, The (1956)",Western,1956,"Searchers, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Western']
3366,Where Eagles Dare (1969),Action|Adventure|War,1969,Where Eagles Dare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Action', 'Adventure', 'War']"
3367,"Devil's Brigade, The (1968)",War,1968,"Devil's Brigade, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['War']
3368,"Big Country, The (1958)",Romance|Western,1958,"Big Country, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"['Romance', 'Western']"
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,1963,Any Number Can Win (Mélodie en sous-sol ),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
3370,Betrayed (1988),Drama|Thriller,1988,Betrayed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
3371,Bound for Glory (1976),Drama,1976,Bound for Glory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3372,"Bridge at Remagen, The (1969)",Action|War,1969,"Bridge at Remagen, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Action', 'War']"
3373,Buck and the Preacher (1972),Western,1972,Buck and the Preacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Western']
3374,Daughters of the Dust (1992),Drama,1992,Daughters of the Dust,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3375,Destination Moon (1950),Sci-Fi,1950,Destination Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Sci-Fi']
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,1949,"Fantastic Night, The (La Nuit Fantastique)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
3377,Hangmen Also Die (1943),Drama|War,1943,Hangmen Also Die,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Drama', 'War']"
3378,"Ogre, The (Der Unhold) (1996)",Drama,1996,"Ogre, The (Der Unhold)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3379,On the Beach (1959),Drama,1959,On the Beach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3380,Railroaded! (1947),Film-Noir,1947,Railroaded!,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Film-Noir']
3381,Slaves to the Underground (1997),Comedy|Drama,1997,Slaves to the Underground,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3382,Song of Freedom (1936),Drama,1936,Song of Freedom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3383,Big Fella (1937),Drama|Musical,1937,Big Fella,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"['Drama', 'Musical']"
3384,"Taking of Pelham One Two Three, The (1974)",Action,1974,"Taking of Pelham One Two Three, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
3385,Volunteers (1985),Comedy,1985,Volunteers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3386,JFK (1991),Drama|Mystery,1991,JFK,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Mystery']"
3387,Who's Harry Crumb? (1989),Comedy,1989,Who's Harry Crumb?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3388,Harry and the Hendersons (1987),Comedy,1987,Harry and the Hendersons,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3389,Let's Get Harry (1986),Action|Adventure,1986,Let's Get Harry,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure']"
3390,Shanghai Surprise (1986),Adventure,1986,Shanghai Surprise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Adventure']
3391,Who's That Girl? (1987),Comedy,1987,Who's That Girl?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3392,She-Devil (1989),Comedy,1989,She-Devil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3393,Date with an Angel (1987),Comedy|Fantasy,1987,Date with an Angel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Comedy', 'Fantasy']"
3394,Blind Date (1987),Comedy|Romance,1987,Blind Date,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
3395,Nadine (1987),Comedy,1987,Nadine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3396,"Muppet Movie, The (1979)",Children's|Comedy,1979,"Muppet Movie, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,1981,"Great Muppet Caper, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,1984,"Muppets Take Manhattan, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,1985,Sesame Street Presents Follow That Bird,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,1993,We're Back! A Dinosaur's Story,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Animation', ""Children's""]"
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,1985,Baby... Secret of the Lost Legend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Adventure', 'Sci-Fi']"
3402,Turtle Diary (1985),Drama,1985,Turtle Diary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3403,Raise the Titanic (1980),Drama|Thriller,1980,Raise the Titanic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
3404,Titanic (1953),Action|Drama,1953,Titanic,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3405,"Night to Remember, A (1958)",Action|Drama,1958,"Night to Remember, A",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,1951,Captain Horatio Hornblower,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Action', 'Adventure', 'War']"
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,1999,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3408,Erin Brockovich (2000),Drama,2000,Erin Brockovich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3409,Final Destination (2000),Drama|Thriller,2000,Final Destination,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
3410,Soft Fruit (1999),Comedy|Drama,1999,Soft Fruit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3411,Babymother (1998),Drama,1998,Babymother,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3412,"Bear, The (1988)",Adventure,1988,"Bear, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Adventure']
3413,Impact (1949),Crime|Drama,1949,Impact,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
3414,Love Is a Many-Splendored Thing (1955),Romance,1955,Love Is a Many-Splendored Thing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
3415,"Mirror, The (Zerkalo) (1975)",Drama,1975,"Mirror, The (Zerkalo)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3416,"Trial, The (Le Procès) (1963)",Drama,1963,"Trial, The (Le Procès)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,1952,"Crimson Pirate, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Adventure', 'Comedy', 'Sci-Fi']"
3418,Thelma & Louise (1991),Action|Drama,1991,Thelma & Louise,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3419,Something for Everyone (1970),Comedy|Crime,1970,Something for Everyone,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime']"
3420,...And Justice for All (1979),Drama|Thriller,1979,...And Justice for All,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
3421,Animal House (1978),Comedy,1978,Animal House,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3422,She's Gotta Have It (1986),Comedy|Romance,1986,She's Gotta Have It,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
3423,School Daze (1988),Drama,1988,School Daze,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3424,Do the Right Thing (1989),Comedy|Drama,1989,Do the Right Thing,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3425,Mo' Better Blues (1990),Drama,1990,Mo' Better Blues,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3426,Jungle Fever (1991),Drama|Romance,1991,Jungle Fever,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
3427,Coogan's Bluff (1968),Crime,1968,Coogan's Bluff,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
3428,"Champ, The (1979)",Drama,1979,"Champ, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3429,Creature Comforts (1990),Animation|Comedy,1990,Creature Comforts,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Animation', 'Comedy']"
3430,Death Wish (1974),Action|Drama,1974,Death Wish,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3431,Death Wish II (1982),Action|Drama,1982,Death Wish II,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3432,Death Wish 3 (1985),Action|Drama,1985,Death Wish 3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3433,Death Wish 4: The Crackdown (1987),Action|Drama,1987,Death Wish 4: The Crackdown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3434,Death Wish V: The Face of Death (1994),Action|Drama,1994,Death Wish V: The Face of Death,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
3435,Double Indemnity (1944),Crime|Film-Noir,1944,Double Indemnity,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Crime', 'Film-Noir']"
3436,Dying Young (1991),Drama|Romance,1991,Dying Young,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
3437,Cool as Ice (1991),Drama,1991,Cool as Ice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,1990,Teenage Mutant Ninja Turtles,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Action', ""Children's"", 'Fantasy']"
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Action', ""Children's"", 'Fantasy']"
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,1993,Teenage Mutant Ninja Turtles III,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Action', ""Children's"", 'Fantasy']"
3441,Red Dawn (1984),Action|War,1984,Red Dawn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Action', 'War']"
3442,Band of the Hand (1986),Action,1986,Band of the Hand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
3443,Born American (1986),Action|Drama|Thriller,1986,Born American,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Action', 'Drama', 'Thriller']"
3444,Bloodsport (1988),Action,1988,Bloodsport,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
3445,Eyes of Laura Mars (1978),Mystery|Thriller,1978,Eyes of Laura Mars,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Mystery', 'Thriller']"
3446,Funny Bones (1995),Comedy,1995,Funny Bones,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3447,"Good Earth, The (1937)",Drama,1937,"Good Earth, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,1987,"Good Morning, Vietnam",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Comedy', 'Drama', 'War']"
3449,"Good Mother, The (1988)",Drama,1988,"Good Mother, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3450,Grumpy Old Men (1993),Comedy,1993,Grumpy Old Men,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,1967,Guess Who's Coming to Dinner,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
3452,Romeo Must Die (2000),Action|Romance,2000,Romeo Must Die,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Action', 'Romance']"
3453,Here on Earth (2000),Drama|Romance,2000,Here on Earth,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
3454,Whatever It Takes (2000),Comedy|Romance,2000,Whatever It Takes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
3455,Buddy Boy (1999),Drama|Thriller,1999,Buddy Boy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,1999,"Color of Paradise, The (Rang-e Khoda)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3457,Waking the Dead (1999),Drama,1999,Waking the Dead,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,1989,Blood and Sand (Sangre y Arena),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
3459,Gothic (1986),Drama|Horror,1986,Gothic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Drama', 'Horror']"
3460,Hillbillys in a Haunted House (1967),Comedy,1967,Hillbillys in a Haunted House,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,1963,Lord of the Flies,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Adventure', 'Drama', 'Thriller']"
3462,Modern Times (1936),Comedy,1936,Modern Times,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3463,Last Resort (1994),Comedy,1994,Last Resort,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3464,Solar Crisis (1993),Sci-Fi|Thriller,1993,Solar Crisis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Sci-Fi', 'Thriller']"
3465,That's Life! (1986),Drama,1986,That's Life!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3466,Heart and Souls (1993),Comedy|Fantasy,1993,Heart and Souls,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Comedy', 'Fantasy']"
3467,Hud (1963),Drama|Western,1963,Hud,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"['Drama', 'Western']"
3468,"Hustler, The (1961)",Drama,1961,"Hustler, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3469,Inherit the Wind (1960),Drama,1960,Inherit the Wind,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
3470,Dersu Uzala (1974),Adventure|Drama,1974,Dersu Uzala,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Adventure', 'Drama']"
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,1977,Close Encounters of the Third Kind,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Drama', 'Sci-Fi']"
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,1960,Horror Hotel (a.k.a. The City of the Dead),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,1976,Jonah Who Will Be 25 in the Year 2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
3474,Retroactive (1997),Sci-Fi|Thriller,1997,Retroactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Sci-Fi', 'Thriller']"
